,0_RfR 0,1_RfR 0,2_RfR 0,3_RfR 0,4_RfR 0,EWS_DaysToThreat,A.1_DikeIncrease 0,A.2_DikeIncrease 0,A.3_DikeIncrease 0,A.4_DikeIncrease 0,A.5_DikeIncrease 0,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
973,0,0,1,0,0,0,5,3,0,2,4,0.0,53972506.18695759,0.0,0.0,47842699.56310011,0.0,57879069.78282064,0.0,0.04046741487341449,1668251.7415756988,7332080.0,0.0003686319452826731,0.0,33377116.0,0.0,30700000.0,0.0
974,0,0,1,1,0,0,3,3,1,3,2,0.0,42291505.65437629,0.0,0.0,47842699.56310011,0.0,18042564.375461243,20299287.62732069,0.012715267648037147,0.0,8453407.0,0.0,0.0,27578229.0,0.0,151900000.0,0.0
975,0,0,1,1,1,0,4,3,2,1,3,0.0,47847947.961454235,0.0,0.0,47842699.56310011,0.0,3855206.2278286843,22167818.198803753,0.00273401827644721,2622810.354731591,6320800.0,0.0005461911605874237,0.0,30351526.0,0.0,408000000.0,0.0
976,0,0,1,1,0,0,3,4,0,1,2,0.0,42291505.65437629,0.0,0.0,53358573.6002109,0.0,38594606.64508614,0.0,0.027009178305948383,2641742.7176993852,6320800.0,0.0005527446708455065,0.0,27578229.0,0.0,151900000.0,0.0
977,1,1,1,1,1,1,0,5,7,1,2,0.0,0.0,0.0,0.0,59410102.93073928,0.0,0.0,34221561.73832255,0.0,2663651.3780038613,6320800.0,0.0005603284378739787,7987712.860511431,27578229.0,0.0028806608514290962,710400000.0,0.0
978,0,0,0,1,0,1,1,2,5,0,0,20284101.620418157,32694901.094161935,0.005724424762255849,9688144.44872291,42818415.6714978,0.0037113004066775136,0.0,28798397.130608946,0.0,9328373.013116566,0.0,0.0018592476760064538,26091698.911717072,0.0,0.009225106395141616,121200000.0,0.0
979,1,0,1,1,0,0,1,3,1,2,0,0.0,32694901.094161935,0.0,0.0,47842699.56310011,0.0,18042564.375461243,20299287.62732069,0.012715267648037147,0.0,7332080.0,0.0,56465264.274717055,0.0,0.02001762560179645,236500000.0,0.0
980,1,0,0,1,0,1,4,3,4,1,3,0.0,47847947.961454235,0.0,2086088.3507769946,47842699.56310011,0.000810294018419514,0.0,26403379.542306438,0.0,4203384.34442929,6320800.0,0.000894531582376324,0.0,30351526.0,0.0,205800000.0,0.0
981,0,0,0,1,0,1,3,5,1,2,6,0.0,42291505.65437629,0.0,0.0,59410102.93073928,0.0,39318557.10358017,20299287.62732069,0.027928480475464607,0.0,7332080.0,0.0,0.0,40273672.0,0.0,121200000.0,0.0
982,0,0,0,1,1,0,2,1,2,2,2,0.0,37255203.23710208,0.0,20601292.348427992,38245121.951764055,0.007787036590065158,14421246.499649338,22167818.198803753,0.010278250453516002,0.0,7332080.0,0.0,0.0,27578229.0,0.0,377300000.0,0.0
983,0,0,0,0,0,0,2,0,2,2,4,0.0,37255203.23710208,0.0,56984175.15209428,0.0,0.021074283837319716,0.0,22167818.198803753,0.0,0.0,7332080.0,0.0,0.0,33377116.0,0.0,0.0,0.0
984,0,0,1,0,0,1,1,6,1,2,5,20284101.620418157,32694901.094161935,0.005724424762255849,0.0,66045103.44010488,0.0,28018977.69753094,20299287.62732069,0.019780374839276194,1668251.7415756988,7332080.0,0.0003686319452826731,0.0,36676675.0,0.0,30700000.0,0.0
985,1,1,1,1,0,0,0,7,4,3,0,0.0,0.0,0.0,0.0,73315450.27094865,0.0,0.0,26403379.542306438,0.0,0.0,8453407.0,0.0,60928103.891600065,0.0,0.02173460077379702,454300000.0,0.0
986,0,0,1,0,1,0,2,1,2,2,3,0.0,37255203.23710208,0.0,20443160.144487157,38245121.0,0.00767173185802497,0.0,22167818.0,0.0,0.0,7332080.219521779,0.0,0.0,30351526.042379983,0.0,286800000.0,0.0
987,0,0,0,0,1,1,2,3,0,1,4,0.0,37255203.23710208,0.0,2096445.9949226007,47842699.0,0.0008178464672756857,109411845.54280007,0.0,0.0766689191818088,0.0,6320800.309666242,0.0,0.0,33377116.55719709,0.0,256100000.00000003,0.0
988,1,0,0,0,1,0,0,4,4,2,7,0.0,0.0,0.0,0.0,53358573.0,0.0,0.0,26403379.0,0.0,1683193.278859461,7332080.219521779,0.00037380401588089847,0.0,44193513.54513965,0.0,340700000.0,0.0
989,0,1,1,1,1,0,4,4,2,3,3,0.0,47847947.961454235,0.0,0.0,53358573.0,0.0,3855206.2278286843,22167818.0,0.00273401827644721,0.0,8453407.696608048,0.0,0.0,30351526.042379983,0.0,625800000.0,0.0
990,1,0,0,1,0,1,7,3,4,1,3,0.0,68139002.95605196,0.0,2086088.3507769946,47842699.0,0.000810294018419514,0.0,26403379.0,0.0,4203384.34442929,6320800.309666242,0.000894531582376324,0.0,30351526.042379983,0.0,205800000.0,0.0
991,1,0,0,1,1,0,0,3,4,0,2,0.0,0.0,0.0,2086088.3507769946,47842699.0,0.000810294018419514,0.0,26403379.0,0.0,6576143.774821254,0.0,0.0013013289213508865,0.0,27578229.96765524,0.0,461900000.0,0.0
992,1,0,0,0,0,0,3,3,4,5,3,0.0,42291505.65437629,0.0,2096445.9949226007,47842699.0,0.0008178464672756857,0.0,26403379.0,0.0,0.0,11068771.68625446,0.0,9299027.363245998,30351526.042379983,0.0033851590268423647,84600000.0,0.0
993,0,0,1,0,0,0,4,3,3,5,2,0.0,47847947.961454235,0.0,0.0,47842699.0,0.0,0.0,24198032.0,0.0,0.0,11068771.68625446,0.0,37882550.962724045,27578229.96765524,0.013758362105899445,30700000.0,0.0
994,0,0,1,1,1,0,2,2,2,6,1,0.0,37255203.23710208,0.0,5557724.958459344,42818415.0,0.0021165807868002416,3855206.2278286843,22167818.0,0.00273401827644721,0.0,12586457.998778107,0.0,23294184.63348236,25037214.086173728,0.00833825124109416,408000000.0,0.0
995,0,0,0,1,0,0,2,5,0,2,4,0.0,37255203.23710208,0.0,0.0,59410102.0,0.0,68192705.6240893,0.0,0.047981134041986784,0.0,7332080.219521779,0.0,0.0,33377116.55719709,0.0,121200000.0,0.0
996,0,0,0,0,1,0,3,3,2,1,1,0.0,42291505.65437629,0.0,2096445.9949226007,47842699.0,0.0008178464672756857,28491621.317943223,22167818.0,0.020380557214402916,4208041.792921386,6320800.309666242,0.0008749574132660004,55608975.481890686,25037214.086173728,0.019977618266075494,256100000.00000003,0.0
997,1,0,1,1,0,1,1,3,2,2,4,0.0,32694901.094161935,0.0,0.0,47842699.0,0.0,3861672.4121995596,22167818.0,0.0027422293042197493,1031015.812813727,7332080.219521779,0.00022472974909539185,0.0,33377116.55719709,0.0,236500000.0,0.0
998,1,0,1,0,0,1,1,3,3,2,3,0.0,32694901.094161935,0.0,0.0,47842699.0,0.0,0.0,24198032.0,0.0,3003217.0906084236,7332080.219521779,0.0006778704153140198,0.0,30351526.042379983,0.0,115300000.0,0.0
999,1,1,0,1,1,1,0,5,3,1,2,0.0,0.0,0.0,0.0,59410102.0,0.0,3926334.255908308,24198032.0,0.002824339581945143,2622810.354731591,6320800.309666242,0.0005461911605874237,7987712.860511431,27578229.96765524,0.0028806608514290962,679700000.0,0.0
1000,1,0,1,0,1,0,2,5,3,0,0,0.0,37255203.23710208,0.0,0.0,59410102.0,0.0,0.0,24198032.0,0.0,10443227.967062818,0.0,0.0021102706093089427,112540919.50246216,0.0,0.04008127151357807,371400000.0,0.0
1001,0,1,1,0,0,1,1,4,3,1,3,0.0,32694901.094161935,0.0,0.0,53358573.0,0.0,0.0,24198032.0,0.0,8892705.257928206,6320800.309666242,0.0019064975038920486,0.0,30351526.042379983,0.0,248500000.0,0.0
1002,1,0,1,1,0,1,3,2,4,5,2,0.0,42291505.65437629,0.0,5557724.958459344,42818415.0,0.0021165807868002416,0.0,26403379.0,0.0,0.0,11068771.68625446,0.0,0.0,27578229.96765524,0.0,236500000.0,0.0
1003,0,0,1,0,1,0,1,5,3,4,0,20284101.620418157,32694901.094161935,0.005724424762255849,0.0,59410102.0,0.0,0.0,24198032.0,0.0,0.0,9695195.36216505,0.0,121744890.69787236,0.0,0.043622288306237336,286800000.0,0.0
1004,1,0,1,0,0,0,0,1,0,6,6,0.0,0.0,0.0,20443160.144487157,38245121.0,0.00767173185802497,53991532.633137584,0.0,0.03769234145810457,0.0,12586457.998778107,0.0,0.0,40273672.383724004,0.0,115300000.0,0.0
1005,0,1,1,0,0,0,0,3,3,1,6,0.0,0.0,0.0,0.0,47842699.0,0.0,0.0,24198032.0,0.0,8892705.257928206,6320800.309666242,0.0019064975038920486,0.0,40273672.383724004,0.0,248500000.0,0.0
1006,0,0,0,0,0,1,6,2,4,3,5,0.0,60717312.84309486,0.0,12451693.657364324,42818415.0,0.004771841105303533,0.0,26403379.0,0.0,0.0,8453407.696608048,0.0,0.0,36676675.840294495,0.0,0.0,0.0
1007,0,0,1,1,1,0,1,5,1,5,0,20284101.620418157,32694901.094161935,0.005724424762255849,0.0,59410102.0,0.0,18012062.737451605,20299287.0,0.012676535409294748,0.0,11068771.68625446,0.0,56465264.274717055,0.0,0.02001762560179645,408000000.0,0.0
1008,1,0,1,1,0,1,1,3,1,2,0,0.0,32694901.094161935,0.0,0.0,47842699.0,0.0,18042564.375461243,20299287.0,0.012715267648037147,0.0,7332080.219521779,0.0,56465264.274717055,0.0,0.02001762560179645,236500000.0,0.0
1009,1,1,0,0,0,1,4,2,3,1,5,0.0,47847947.961454235,0.0,12451693.657364324,42818415.0,0.004771841105303533,10720726.549784018,24198032.0,0.007726733416529177,8667904.62884322,6320800.309666242,0.0018286819015164762,0.0,36676675.840294495,0.0,302400000.0,0.0
1010,1,0,0,0,1,0,2,1,0,6,0,0.0,37255203.23710208,0.0,20706713.81772187,38245121.0,0.00786390641142528,109230926.46006273,0.0,0.07643918066404715,0.0,12586457.998778107,0.0,29579356.10214919,0.0,0.010486965411466879,340700000.0,0.0
1011,0,0,1,1,1,0,3,3,0,0,2,0.0,42291505.65437629,0.0,0.0,47842699.0,0.0,38528792.96704123,0.0,0.02692560538144691,4924188.398220722,0.0,0.0009494659207609003,0.0,27578229.96765524,0.0,408000000.0,0.0
1012,1,0,1,0,0,0,4,1,3,3,7,0.0,47847947.961454235,0.0,20443160.144487157,38245121.0,0.00767173185802497,0.0,24198032.0,0.0,0.0,8453407.696608048,0.0,0.0,44193513.54513965,0.0,115300000.0,0.0
1013,1,0,1,1,0,0,1,0,2,6,1,0.0,32694901.094161935,0.0,30182066.15061581,0.0,0.011145766675000855,0.0,22167818.0,0.0,0.0,12586457.998778107,0.0,0.0,25037214.086173728,0.0,236500000.0,0.0
1014,0,0,1,1,0,0,3,5,3,5,2,0.0,42291505.65437629,0.0,0.0,59410102.0,0.0,0.0,24198032.0,0.0,0.0,11068771.68625446,0.0,13071231.56100306,27578229.96765524,0.004724781017623341,151900000.0,0.0
1015,0,0,0,1,0,1,2,1,4,2,1,0.0,37255203.23710208,0.0,20601292.348427992,38245121.0,0.007787036590065158,0.0,26403379.0,0.0,0.0,7332080.219521779,0.0,0.0,25037214.086173728,0.0,121200000.0,0.0
1016,0,0,1,1,0,1,1,0,2,2,6,20284101.620418157,32694901.094161935,0.005724424762255849,30182066.15061581,0.0,0.011145766675000855,0.0,22167818.0,0.0,0.0,7332080.219521779,0.0,0.0,40273672.383724004,0.0,151900000.0,0.0
1017,0,0,1,1,0,0,3,1,7,10,2,0.0,42291505.65437629,0.0,14708782.249985807,38245121.0,0.005529496265798203,0.0,34221561.0,0.0,0.0,20384338.443195168,0.0,0.0,27578229.96765524,0.0,151900000.0,0.0
1018,0,0,1,0,0,0,4,3,6,0,2,0.0,47847947.961454235,0.0,0.0,47842699.0,0.0,0.0,31398797.0,0.0,15579842.095610334,0.0,0.003184082868246954,4804916.328224543,27578229.96765524,0.001736934294169307,30700000.0,0.0
1019,1,1,1,0,1,0,2,1,1,2,3,0.0,37255203.23710208,0.0,20443160.144487157,38245121.0,0.00767173185802497,24090642.37017751,20299287.0,0.016953494214226157,0.0,7332080.219521779,0.0,0.0,30351526.042379983,0.0,589200000.0,0.0
1020,1,0,1,1,0,0,3,3,4,4,1,0.0,42291505.65437629,0.0,0.0,47842699.0,0.0,0.0,26403379.0,0.0,0.0,9695195.36216505,0.0,32321324.959649704,25037214.086173728,0.011618807967086,236500000.0,0.0
1021,1,1,1,1,0,1,0,2,3,6,3,0.0,0.0,0.0,5557724.958459344,42818415.0,0.0021165807868002416,0.0,24198032.0,0.0,0.0,12586457.998778107,0.0,0.0,30351526.042379983,0.0,454300000.0,0.0
1022,0,0,1,0,0,0,5,2,0,6,3,0.0,53972506.18695759,0.0,7132228.762966712,42818415.0,0.002720956176187167,57879069.78282064,0.0,0.04046741487341449,0.0,12586457.998778107,0.0,0.0,30351526.042379983,0.0,30700000.0,0.0
1023,1,0,0,0,1,0,4,3,3,2,5,0.0,47847947.961454235,0.0,2096445.9949226007,47842699.0,0.0008178464672756857,10703115.62082393,24198032.0,0.007704370332135413,600057.2478151885,7332080.219521779,0.00013103265278262554,0.0,36676675.840294495,0.0,340700000.0,0.0
1024,0,0,1,0,0,0,7,1,7,5,2,0.0,68139002.95605196,0.0,20443160.144487157,38245121.0,0.00767173185802497,0.0,34221561.0,0.0,0.0,11068771.68625446,0.0,0.0,27578229.96765524,0.0,30700000.0,0.0
1025,0,0,1,0,0,1,2,6,1,2,5,0.0,37255203.23710208,0.0,0.0,66045103.0,0.0,28018977.69753094,20299287.0,0.019780374839276194,1668251.7415756988,7332080.219521779,0.0003686319452826731,0.0,36676675.840294495,0.0,30700000.0,0.0
1026,0,0,0,1,0,1,2,2,2,3,4,0.0,37255203.23710208,0.0,9688144.44872291,42818415.0,0.0037113004066775136,18378082.39356728,22167818.0,0.013141322274203544,0.0,8453407.696608048,0.0,0.0,33377116.55719709,0.0,121200000.0,0.0
1027,0,0,0,1,1,0,5,7,3,1,2,0.0,53972506.18695759,0.0,0.0,73315450.0,0.0,3926334.255908308,24198032.0,0.002824339581945143,2622810.354731591,6320800.309666242,0.0005461911605874237,7987712.860511431,27578229.96765524,0.0028806608514290962,377300000.0,0.0
1028,1,0,0,1,1,0,2,5,0,1,0,0.0,37255203.23710208,0.0,0.0,59410102.0,0.0,58471932.218730144,0.0,0.04122025606187097,0.0,6320800.309666242,0.0,13304199.440467527,0.0,0.004703482328042456,461900000.0,0.0
1029,0,0,0,1,1,0,3,2,4,2,1,0.0,42291505.65437629,0.0,9688144.44872291,42818415.0,0.0037113004066775136,0.0,26403379.0,0.0,0.0,7332080.219521779,0.0,14554285.902299177,25037214.086173728,0.005198350467042971,377300000.0,0.0
1030,0,0,1,1,1,0,2,5,0,0,0,0.0,37255203.23710208,0.0,0.0,59410102.0,0.0,38528792.96704123,0.0,0.02692560538144691,4924188.398220722,0.0,0.0009494659207609003,35017991.57074932,0.0,0.01237598749051726,408000000.0,0.0
1031,0,1,0,1,0,1,3,3,2,2,1,0.0,42291505.65437629,0.0,2086088.3507769946,47842699.0,0.000810294018419514,18378082.39356728,22167818.0,0.013141322274203544,0.0,7332080.219521779,0.0,14554285.902299177,25037214.086173728,0.005198350467042971,339000000.0,0.0
1032,1,1,1,1,1,1,3,2,7,1,3,0.0,42291505.65437629,0.0,5557724.958459344,42818415.0,0.0021165807868002416,0.0,34221561.0,0.0,1648190.5167092453,6320800.309666242,0.0003409830950736638,0.0,30351526.042379983,0.0,710400000.0,0.0
1033,0,0,1,0,0,0,2,7,0,5,3,0.0,37255203.23710208,0.0,0.0,73315450.27094865,0.0,57879069.78282064,0.0,0.04046741487341449,0.0,11068771.68625446,0.0,0.0,30351526.0,0.0,30700000.0,0.0
1034,0,0,1,1,0,0,8,2,4,2,2,0.0,76299088.11882158,0.0,5557724.958459344,42818415.6714978,0.0021165807868002416,0.0,26403379.542306438,0.0,0.0,7332080.219521779,0.0,0.0,27578229.0,0.0,151900000.0,0.0
1035,0,0,1,1,1,0,1,5,1,2,3,20284101.620418157,32694901.094161935,0.005724424762255849,0.0,59410102.93073928,0.0,18012062.737451605,20299287.62732069,0.012676535409294748,0.0,7332080.219521779,0.0,0.0,30351526.0,0.0,408000000.0,0.0
1036,0,1,1,1,1,1,0,3,3,1,4,0.0,0.0,0.0,0.0,47842699.56310011,0.0,0.0,24198032.45136138,0.0,2663651.3780038613,6320800.309666242,0.0005603284378739787,0.0,33377116.0,0.0,625800000.0,0.0
1037,1,1,1,1,0,0,7,1,1,2,2,0.0,68139002.95605196,0.0,14708782.249985807,38245121.951764055,0.005529496265798203,18042564.375461243,20299287.62732069,0.012715267648037147,0.0,7332080.219521779,0.0,0.0,27578229.0,0.0,454300000.0,0.0
1038,0,0,1,0,0,0,2,4,4,0,2,0.0,37255203.23710208,0.0,0.0,53358573.6002109,0.0,0.0,26403379.542306438,0.0,15579842.095610334,0.0,0.003184082868246954,4804916.328224543,27578229.0,0.001736934294169307,30700000.0,0.0
1039,0,0,0,0,0,1,3,4,1,1,5,0.0,42291505.65437629,0.0,0.0,53358573.6002109,0.0,58965984.24865469,20299287.62732069,0.04184762371891803,5786289.359820859,6320800.309666242,0.0012224925348555153,0.0,36676675.0,0.0,0.0,0.0
1040,0,1,0,1,1,1,1,4,4,1,3,0.0,32694901.094161935,0.0,0.0,53358573.6002109,0.0,0.0,26403379.542306438,0.0,2663651.3780038613,6320800.309666242,0.0005603284378739787,0.0,30351526.0,0.0,595100000.0,0.0
1041,1,0,0,0,0,0,0,6,0,1,3,0.0,0.0,0.0,0.0,66045103.44010488,0.0,109598119.77140373,0.0,0.07690545788479763,1525062.1382559144,6320800.309666242,0.00030793841808608003,0.0,30351526.0,0.0,84600000.0,0.0
1042,1,0,0,0,0,0,1,4,2,1,1,0.0,32694901.094161935,0.0,0.0,53358573.6002109,0.0,28538885.679984458,22167818.198803753,0.02044057545191559,8622699.751627862,6320800.309666242,0.0018130340594034676,42489345.22117704,25037214.0,0.015250419426294475,84600000.0,0.0
1043,1,0,1,0,0,1,1,3,2,2,3,0.0,32694901.094161935,0.0,0.0,47842699.56310011,0.0,10527006.331223033,22167818.198803753,0.007480739488197774,2899158.615943506,7332080.219521779,0.000641850174083856,0.0,30351526.0,0.0,115300000.0,0.0
1044,0,0,1,1,1,1,3,3,3,2,3,0.0,42291505.65437629,0.0,0.0,47842699.56310011,0.0,0.0,24198032.45136138,0.0,601633.1159797289,7332080.219521779,0.0001315781456088126,0.0,30351526.0,0.0,408000000.0,0.0
1045,1,0,1,0,0,0,0,0,0,6,8,0.0,0.0,0.0,38680429.12941095,0.0,0.01425610632267647,39714498.85532084,0.0,0.02759721827040774,0.0,12586457.998778107,0.0,0.0,48463701.0,0.0,115300000.0,0.0
1046,0,0,0,1,1,0,2,7,3,1,4,0.0,37255203.23710208,0.0,0.0,73315450.27094865,0.0,3926334.255908308,24198032.45136138,0.002824339581945143,2622810.354731591,6320800.309666242,0.0005461911605874237,0.0,33377116.0,0.0,377300000.0,0.0
1047,0,0,0,1,0,1,1,2,5,3,2,20284101.620418157,32694901.094161935,0.005724424762255849,9688144.44872291,42818415.6714978,0.0037113004066775136,0.0,28798397.130608946,0.0,0.0,8453407.696608048,0.0,0.0,27578229.0,0.0,121200000.0,0.0
1048,0,0,0,1,0,0,2,4,2,1,4,0.0,37255203.23710208,0.0,0.0,53358573.6002109,0.0,18378082.39356728,22167818.198803753,0.013141322274203544,4067968.656213191,6320800.309666242,0.0008476569210707515,0.0,33377116.0,0.0,121200000.0,0.0
1049,0,0,1,1,0,1,3,2,2,6,2,0.0,42291505.65437629,0.0,5557724.958459344,42818415.6714978,0.0021165807868002416,3861672.4121995596,22167818.198803753,0.0027422293042197493,0.0,12586457.998778107,0.0,0.0,27578229.0,0.0,151900000.0,0.0
1050,0,0,0,0,0,1,3,4,3,1,0,0.0,42291505.65437629,0.0,0.0,53358573.6002109,0.0,10720726.549784018,24198032.45136138,0.007726733416529177,8788646.78326329,6320800.309666242,0.0018704772626618848,114709923.52696346,0.0,0.04091574605842832,0.0,0.0
1051,0,0,1,0,0,1,2,8,1,2,2,0.0,37255203.23710208,0.0,0.0,81277411.11097889,0.0,28018977.69753094,20299287.62732069,0.019780374839276194,1668251.7415756988,7332080.219521779,0.0003686319452826731,4804916.328224543,27578229.0,0.001736934294169307,30700000.0,0.0
1052,0,0,1,0,0,0,3,2,0,1,3,0.0,42291505.65437629,0.0,7132228.762966712,42818415.6714978,0.002720956176187167,57879069.78282064,0.0,0.04046741487341449,5786289.359820859,6320800.309666242,0.0012224925348555153,0.0,30351526.0,0.0,30700000.0,0.0
1053,0,0,1,0,0,1,2,3,1,2,4,0.0,37255203.23710208,0.0,0.0,47842699.56310011,0.0,28018977.69753094,20299287.62732069,0.019780374839276194,1668251.7415756988,7332080.219521779,0.0003686319452826731,0.0,33377116.55719709,0.0,30700000.0,0.0
1054,0,0,0,0,0,0,0,0,7,1,2,182596742.0994866,0.0,0.05003029851911978,51101476.42473704,0.0,0.018588507191092098,0.0,34221561.73832255,0.0,0.0,6320800.309666242,0.0,0.0,27578229.96765524,0.0,0.0,0.0
1055,1,0,1,1,0,0,0,4,3,1,0,0.0,0.0,0.0,0.0,53358573.6002109,0.0,0.0,24198032.45136138,0.0,4244225.367701557,6320800.309666242,0.0009086688596628789,56465264.274717055,0.0,0.02001762560179645,236500000.0,0.0
1056,0,0,1,0,0,1,0,2,3,0,0,182596742.0994866,0.0,0.05003029851911978,0.0,42818415.6714978,0.0,0.0,24198032.45136138,0.0,9877796.082404133,0.0,0.0018236215175585356,17499886.728728864,0.0,0.006206029723851933,30700000.0,0.0
1057,0,0,1,1,0,1,7,4,3,0,3,0.0,68139002.95605196,0.0,0.0,53358573.6002109,0.0,0.0,24198032.45136138,0.0,9504629.724604934,0.0,0.0019202596145985813,0.0,30351526.042379983,0.0,151900000.0,0.0
1058,1,0,0,0,0,0,0,3,2,1,1,0.0,0.0,0.0,2096445.9949226007,47842699.56310011,0.0008178464672756857,28538885.679984458,22167818.198803753,0.02044057545191559,8622699.751627862,6320800.309666242,0.0018130340594034676,42489345.22117704,25037214.086173728,0.015250419426294475,84600000.0,0.0
1059,0,0,0,0,0,0,2,3,0,2,0,0.0,37255203.23710208,0.0,2096445.9949226007,47842699.56310011,0.0008178464672756857,109598119.77140373,0.0,0.07690545788479763,0.0,7332080.219521779,0.0,19350865.30148897,0.0,0.006841218336959677,0.0,0.0
1060,1,0,0,0,0,0,3,4,0,1,1,0.0,42291505.65437629,0.0,0.0,53358573.6002109,0.0,109598119.77140373,0.0,0.07690545788479763,1525062.1382559144,6320800.309666242,0.00030793841808608003,0.0,25037214.086173728,0.0,84600000.0,0.0
1061,0,0,0,0,0,0,1,4,0,2,4,20284101.620418157,32694901.094161935,0.005724424762255849,0.0,53358573.6002109,0.0,109598119.77140373,0.0,0.07690545788479763,0.0,7332080.219521779,0.0,0.0,33377116.55719709,0.0,0.0,0.0
1062,0,0,1,1,1,0,2,2,1,2,2,0.0,37255203.23710208,0.0,5557724.958459344,42818415.6714978,0.0021165807868002416,18012062.737451605,20299287.62732069,0.012676535409294748,0.0,7332080.219521779,0.0,0.0,27578229.96765524,0.0,408000000.0,0.0
1063,1,0,0,1,0,1,1,0,5,1,0,0.0,32694901.094161935,0.0,56685797.923312336,0.0,0.02085671710799955,0.0,28798397.130608946,0.0,0.0,6320800.309666242,0.0,0.0,0.0,0.0,205800000.0,0.0
1064,0,0,0,0,0,0,0,3,0,1,2,182596742.0994866,0.0,0.05003029851911978,0.0,47842699.56310011,0.0,87699055.98813532,0.0,0.060782466215386514,0.0,6320800.309666242,0.0,0.0,27578229.96765524,0.0,0.0,0.0
1065,0,0,1,0,1,0,3,3,0,2,0,0.0,42291505.65437629,0.0,0.0,47842699.56310011,0.0,48248931.502551615,0.0,0.033783861774404456,600057.2478151885,7332080.219521779,0.00013103265278262554,112540919.50246216,0.0,0.04008127151357807,286800000.0,0.0
1066,0,0,1,1,0,0,6,3,3,3,0,0.0,60717312.84309486,0.0,0.0,47842699.56310011,0.0,0.0,24198032.45136138,0.0,0.0,8453407.696608048,0.0,60928103.891600065,0.0,0.02173460077379702,151900000.0,0.0
1067,1,0,1,1,0,1,0,4,0,2,0,0.0,0.0,0.0,0.0,53358573.6002109,0.0,38594606.64508614,0.0,0.027009178305948383,0.0,7332080.219521779,0.0,35017991.57074932,0.0,0.01237598749051726,236500000.0,0.0
1068,1,1,1,0,0,0,1,3,0,3,2,0.0,32694901.094161935,0.0,0.0,47842699.56310011,0.0,57879069.78282064,0.0,0.04046741487341449,0.0,8453407.696608048,0.0,4804916.328224543,27578229.96765524,0.001736934294169307,333100000.0,0.0
1069,1,0,0,1,0,0,1,5,6,2,3,0.0,32694901.094161935,0.0,0.0,59410102.93073928,0.0,0.0,31398797.71871161,0.0,1665369.891383231,7332080.219521779,0.000367634381754511,0.0,30351526.042379983,0.0,205800000.0,0.0
1070,0,0,1,0,1,1,0,1,3,0,3,182596742.0994866,0.0,0.05003029851911978,1972007.8059555802,38245121.951764055,0.0007271102878205662,0.0,24198032.45136138,0.0,0.0,0.0,0.0,0.0,30351526.042379983,0.0,286800000.0,0.0
1071,1,0,0,0,0,0,0,3,2,0,1,0.0,0.0,0.0,2096445.9949226007,47842699.56310011,0.0008178464672756857,28538885.679984458,22167818.198803753,0.02044057545191559,15309836.589309987,0.0,0.0030906194237583723,20937178.689651188,25037214.086173728,0.007528448959688772,84600000.0,0.0
1072,0,0,0,0,0,0,2,3,2,2,3,0.0,37255203.23710208,0.0,2096445.9949226007,47842699.56310011,0.0008178464672756857,28538885.679984458,22167818.198803753,0.02044057545191559,1668251.7415756988,7332080.219521779,0.0003686319452826731,0.0,30351526.042379983,0.0,0.0,0.0
1073,0,0,0,0,0,0,1,5,2,3,4,20284101.620418157,32694901.094161935,0.005724424762255849,0.0,59410102.93073928,0.0,28538885.679984458,22167818.198803753,0.02044057545191559,0.0,8453407.696608048,0.0,0.0,33377116.55719709,0.0,0.0,0.0
1074,0,0,0,0,0,1,2,4,7,5,2,0.0,37255203.23710208,0.0,0.0,53358573.6002109,0.0,0.0,34221561.73832255,0.0,0.0,11068771.68625446,0.0,37882550.962724045,27578229.96765524,0.013758362105899445,0.0,0.0
1075,0,0,0,0,0,0,1,6,2,0,3,20284101.620418157,32694901.094161935,0.005724424762255849,0.0,66045103.44010488,0.0,28538885.679984458,22167818.198803753,0.02044057545191559,15309836.589309987,0.0,0.0030906194237583723,0.0,30351526.042379983,0.0,0.0,0.0
1076,1,0,0,1,1,1,2,0,2,0,2,0.0,37255203.23710208,0.0,56685797.923312336,0.0,0.02085671710799955,0.0,22167818.198803753,0.0,0.0,0.0,0.0,0.0,27578229.96765524,0.0,461900000.0,0.0
1077,1,0,1,0,0,1,0,1,3,3,10,0.0,0.0,0.0,20443160.144487157,38245121.951764055,0.00767173185802497,0.0,24198032.45136138,0.0,0.0,8453407.696608048,0.0,0.0,58176627.77592012,0.0,115300000.0,0.0
1078,0,0,0,1,0,1,2,4,3,4,0,0.0,37255203.23710208,0.0,0.0,53358573.6002109,0.0,3932800.440279181,24198032.45136138,0.0028325506097176827,0.0,9695195.36216505,0.0,59888676.42594413,0.0,0.021334704899234277,121200000.0,0.0
